8-Hearts,8-Spades,King-Diamonds,10-Diamonds,6-Hearts,0.4,0.5,true
Jack-Spades,Jack-Diamonds,4-Spades,9-Clubs,King-Spades,0.75,0.5,false
King-Hearts,5-Spades,2-Hearts,Queen-Diamonds,Ace-Hearts,0.9,0.75,0.2,0.5,false
8-Clubs,Ace-Clubs,4-Hearts,3-Clubs,King-Diamonds,0.75,0.5,false
Ace-Clubs,7-Diamonds,10-Spades,9-Clubs,9-Hearts,0.9,0.75,0.2,0.5,false
6-Spades,Queen-Diamonds,Ace-Diamonds,5-Hearts,3-Hearts,0.4,0.9,0.5,0.2,false
10-Hearts,Ace-Spades,7-Hearts,7-Spades,8-Spades,0.75,0.5,false
Ace-Diamonds,4-Diamonds,Ace-Spades,10-Hearts,8-Spades,0.9,0.2,false
Jack-Hearts,Jack-Diamonds,Jack-Spades,3-Clubs,King-Hearts,0.4,0.75,0.5,0.5,true
Queen-Hearts,9-Diamonds,2-Diamonds,Ace-Spades,9-Spades,0.4,0.9,0.5,0.2,true
Queen-Hearts,7-Spades,King-Spades,9-Clubs,6-Hearts,0.4,0.75,0.5,0.5,false
Jack-Hearts,6-Diamonds,Jack-Clubs,King-Clubs,5-Diamonds,0.4,0.9,0.5,0.2,true
Queen-Clubs,5-Hearts,7-Clubs,8-Spades,8-Hearts,0.4,0.9,0.5,0.2,false
8-Hearts,Jack-Hearts,Jack-Diamonds,10-Spades,2-Diamonds,0.75,0.5,false
9-Hearts,Jack-Spades,6-Spades,3-Clubs,Queen-Diamonds,0.4,0.75,0.5,0.5,true
3-Spades,6-Spades,King-Diamonds,3-Hearts,7-Clubs,0.4,0.75,0.5,0.5,false
Ace-Clubs,7-Diamonds,7-Hearts,King-Diamonds,Ace-Hearts,0.4,0.75,0.5,0.5,true
Jack-Diamonds,King-Diamonds,2-Spades,4-Clubs,10-Clubs,0.4,0.5,true
9-Clubs,Jack-Clubs,6-Diamonds,4-Spades,10-Diamonds,0.4,0.5,true
8-Diamonds,Ace-Spades,3-Spades,King-Spades,8-Spades,0.75,0.5,true
10-Spades,9-Spades,Jack-Diamonds,Jack-Hearts,Queen-Clubs,0.9,0.1,false
7-Hearts,King-Spades,6-Hearts,6-Diamonds,Jack-Clubs,0.4,0.9,0.5,0.2,false
3-Diamonds,Ace-Clubs,7-Diamonds,Queen-Spades,8-Clubs,0.4,0.9,0.5,0.2,true
8-Hearts,King-Hearts,6-Spades,3-Diamonds,Jack-Clubs,0.75,0.5,false
9-Clubs,3-Clubs,5-Spades,King-Hearts,Queen-Spades,0.4,0.75,0.5,0.5,false
Ace-Hearts,4-Hearts,Queen-Spades,Jack-Clubs,5-Hearts,0.3,0.4,0.7,0.5,false
Jack-Hearts,King-Diamonds,7-Clubs,7-Diamonds,3-Hearts,0.3,0.7,true
6-Hearts,Ace-Diamonds,Jack-Hearts,10-Spades,7-Spades,0.3,0.75,0.7,0.5,false
Ace-Hearts,8-Spades,3-Clubs,Queen-Diamonds,9-Hearts,0.3,0.7,false
9-Clubs,Ace-Clubs,Queen-Clubs,6-Diamonds,2-Hearts,0.3,0.4,0.7,0.2,false
King-Hearts,King-Clubs,5-Hearts,Jack-Clubs,9-Clubs,0.3,0.7,true
10-Spades,6-Spades,9-Hearts,7-Hearts,5-Diamonds,0.4,0.2,false
9-Diamonds,Jack-Diamonds,5-Clubs,King-Clubs,7-Spades,0.9,0.2,false
Jack-Clubs,10-Hearts,10-Clubs,King-Clubs,Ace-Clubs,0.3,0.4,0.9,0.75,0.7,0.5,0.2,0.5,false
Ace-Spades,10-Clubs,10-Spades,8-Clubs,4-Spades,0.4,0.5,true
9-Clubs,Ace-Diamonds,10-Diamonds,9-Spades,8-Clubs,0.3,0.9,0.75,0.7,0.1,0.5,true
Ace-Clubs,9-Clubs,Jack-Diamonds,10-Spades,King-Spades,0.3,0.4,0.75,0.7,0.2,0.5,false
10-Spades,Queen-Clubs,4-Spades,10-Diamonds,9-Clubs,0.3,0.4,0.4,0.7,0.5,0.2,false
King-Clubs,5-Clubs,6-Diamonds,6-Clubs,Queen-Hearts,0.4,0.9,0.5,0.1,false
9-Clubs,King-Spades,3-Spades,9-Spades,Ace-Spades,0.3,0.7,true
5-Diamonds,Queen-Diamonds,2-Clubs,9-Hearts,Ace-Diamonds,0.3,0.4,0.7,0.5,false
Queen-Diamonds,King-Hearts,10-Diamonds,4-Hearts,4-Clubs,0.3,0.4,0.7,0.5,false
King-Hearts,6-Hearts,3-Hearts,9-Hearts,8-Diamonds,0.3,0.75,0.7,0.5,true
10-Diamonds,10-Hearts,King-Spades,5-Diamonds,9-Diamonds,0.3,0.7,true
Queen-Hearts,King-Diamonds,4-Clubs,9-Diamonds,10-Clubs,0.3,0.7,true
2-Hearts,3-Hearts,6-Clubs,9-Hearts,Jack-Spades,0.3,0.4,0.9,0.7,0.5,0.2,false
Jack-Clubs,Queen-Diamonds,6-Clubs,4-Clubs,Jack-Spades,0.4,0.4,0.75,0.5,0.2,0.5,true
5-Diamonds,King-Hearts,10-Hearts,2-Diamonds,8-Hearts,0.3,0.4,0.9,0.4,0.7,0.5,0.1,0.2,false
Ace-Diamonds,9-Hearts,9-Spades,6-Spades,9-Clubs,0.75,0.5,true
4-Spades,King-Hearts,10-Hearts,Ace-Spades,2-Spades,0.4,0.4,0.9,0.5,0.2,0.2,false
Jack-Clubs,Queen-Spades,2-Hearts,King-Diamonds,2-Diamonds,0.3,0.75,0.7,0.5,true
Queen-Diamonds,6-Diamonds,5-Clubs,Jack-Hearts,Queen-Spades,0.3,0.7,true
King-Hearts,Jack-Spades,8-Diamonds,Ace-Hearts,7-Hearts,0.4,0.2,true
Ace-Hearts,King-Diamonds,2-Hearts,Ace-Diamonds,5-Diamonds,0.3,0.4,0.4,0.7,0.5,0.2,true
King-Spades,Jack-Hearts,3-Spades,10-Hearts,Ace-Spades,0.4,0.75,0.5,0.5,false
10-Diamonds,9-Diamonds,8-Clubs,2-Spades,Jack-Hearts,0.4,0.2,true
7-Spades,Queen-Hearts,7-Hearts,2-Hearts,Queen-Clubs,0.4,0.4,0.75,0.5,0.2,0.5,true
King-Spades,Jack-Clubs,King-Diamonds,Ace-Clubs,Ace-Spades,0.75,0.5,false
7-Diamonds,7-Clubs,4-Hearts,4-Clubs,9-Spades,0.3,0.4,0.7,0.5,false
3-Diamonds,3-Hearts,10-Diamonds,10-Hearts,9-Hearts,0.3,0.4,0.75,0.7,0.2,0.5,false
7-Clubs,10-Diamonds,Jack-Clubs,10-Hearts,3-Spades,0.3,0.4,0.4,0.7,0.5,0.2,true
Jack-Clubs,King-Clubs,5-Clubs,Jack-Hearts,9-Spades,0.3,0.4,0.7,0.5,true
9-Spades,Queen-Clubs,King-Hearts,Queen-Diamonds,Ace-Spades,0.3,0.4,0.7,0.2,false
2-Hearts,5-Hearts,2-Diamonds,7-Hearts,8-Diamonds,0.75,0.5,false
Queen-Diamonds,8-Hearts,2-Spades,3-Hearts,6-Clubs,0.4,0.9,0.2,0.2,false
7-Clubs,10-Clubs,Jack-Diamonds,Ace-Spades,10-Hearts,0.4,0.2,true
7-Spades,Ace-Diamonds,9-Hearts,3-Clubs,2-Spades,0.4,0.9,0.2,0.2,false
King-Hearts,9-Diamonds,Queen-Clubs,King-Spades,7-Clubs,0.3,0.4,0.7,0.2,false
Ace-Diamonds,King-Hearts,10-Clubs,4-Diamonds,Jack-Spades,0.3,0.4,0.75,0.7,0.2,0.5,true
8-Hearts,King-Diamonds,5-Hearts,9-Clubs,King-Clubs,0.3,0.4,0.75,0.7,0.2,0.5,false
King-Diamonds,Ace-Spades,2-Clubs,3-Hearts,6-Clubs,0.4,0.2,true
King-Hearts,10-Hearts,2-Diamonds,Queen-Clubs,2-Spades,0.4,0.75,0.2,0.5,false
Ace-Diamonds,10-Clubs,4-Diamonds,2-Clubs,Jack-Diamonds,0.3,0.7,true
King-Clubs,10-Diamonds,Ace-Diamonds,9-Hearts,4-Diamonds,0.3,0.4,0.75,0.7,0.2,0.5,false
Ace-Hearts,Queen-Spades,3-Clubs,7-Diamonds,3-Spades,0.75,0.5,true
King-Diamonds,3-Diamonds,5-Clubs,Queen-Diamonds,8-Diamonds,0.3,0.4,0.7,0.5,false
7-Spades,3-Spades,King-Spades,7-Diamonds,9-Spades,0.3,0.4,0.4,0.7,0.5,0.2,true
Queen-Hearts,King-Hearts,4-Spades,Queen-Spades,Jack-Hearts,0.3,0.7,false
7-Hearts,9-Hearts,7-Spades,9-Spades,Queen-Spades,0.3,0.7,true
8-Spades,7-Spades,Ace-Spades,3-Clubs,Queen-Hearts,0.4,0.4,0.75,0.5,0.2,0.5,false
Jack-Spades,Ace-Clubs,10-Clubs,10-Spades,4-Clubs,0.3,0.7,true
6-Clubs,6-Spades,10-Diamonds,King-Clubs,7-Spades,0.3,0.4,0.4,0.75,0.7,0.5,0.2,0.5,true
3-Clubs,Ace-Clubs,6-Hearts,9-Hearts,9-Clubs,0.3,0.4,0.7,0.5,false
Queen-Clubs,Ace-Diamonds,3-Spades,9-Diamonds,10-Spades,0.75,0.5,false
9-Diamonds,10-Clubs,4-Clubs,8-Diamonds,8-Hearts,0.3,0.9,0.75,0.7,0.1,0.5,false
4-Diamonds,King-Diamonds,6-Hearts,10-Spades,Jack-Diamonds,0.3,0.7,true
4-Diamonds,4-Spades,8-Spades,3-Clubs,Queen-Clubs,0.4,0.4,0.5,0.2,false
10-Hearts,Queen-Spades,5-Spades,7-Spades,7-Clubs,0.4,0.4,0.5,0.2,false
Ace-Clubs,8-Diamonds,5-Diamonds,9-Spades,7-Hearts,0.4,0.9,0.5,0.1,false
7-Clubs,Queen-Clubs,Queen-Spades,4-Spades,Jack-Spades,0.4,0.4,0.75,0.5,0.2,0.5,true
8-Spades,10-Spades,8-Hearts,6-Hearts,4-Hearts,0.3,0.4,0.7,0.2,false
King-Diamonds,9-Clubs,3-Diamonds,King-Spades,2-Clubs,0.3,0.4,0.7,0.2,true
8-Spades,Queen-Spades,8-Clubs,7-Spades,6-Diamonds,0.4,0.5,true
Queen-Diamonds,Queen-Clubs,5-Clubs,King-Hearts,7-Clubs,0.9,0.75,0.2,0.5,false
6-Clubs,Queen-Clubs,Jack-Spades,10-Hearts,Ace-Clubs,0.4,0.75,0.5,0.5,false
Ace-Diamonds,10-Spades,7-Hearts,2-Spades,3-Hearts,0.4,0.75,0.5,0.5,false
8-Diamonds,Ace-Hearts,7-Clubs,3-Clubs,3-Hearts,0.75,0.5,false
7-Spades,Queen-Spades,Jack-Hearts,8-Clubs,7-Diamonds,0.3,0.4,0.7,0.2,true
6-Diamonds,King-Diamonds,3-Diamonds,Queen-Clubs,7-Spades,0.3,0.4,0.7,0.2,false
Jack-Clubs,Ace-Spades,9-Hearts,6-Diamonds,Queen-Clubs,0.3,0.7,false
Ace-Spades,9-Diamonds,10-Clubs,Jack-Clubs,Ace-Diamonds,0.3,0.7,true
9-Clubs,Ace-Spades,8-Diamonds,6-Hearts,7-Spades,0.4,0.5,false
6-Clubs,9-Clubs,4-Spades,7-Diamonds,8-Spades,0.4,0.9,0.5,0.2,false
8-Diamonds,Ace-Hearts,King-Clubs,9-Diamonds,Jack-Clubs,0.3,0.75,0.7,0.5,false
King-Spades,Jack-Spades,9-Clubs,10-Clubs,Jack-Hearts,0.3,0.4,0.7,0.5,false
8-Hearts,10-Diamonds,2-Hearts,3-Hearts,Jack-Spades,0.75,0.5,false
King-Diamonds,4-Diamonds,10-Spades,Ace-Clubs,King-Hearts,0.75,0.5,false
Queen-Diamonds,6-Diamonds,8-Diamonds,5-Diamonds,7-Hearts,0.3,0.4,0.7,0.2,false
Jack-Clubs,Jack-Diamonds,10-Hearts,6-Clubs,10-Spades,0.4,0.5,true
9-Hearts,Queen-Clubs,8-Hearts,6-Clubs,5-Diamonds,0.3,0.4,0.75,0.7,0.5,0.5,true
Jack-Clubs,7-Clubs,King-Diamonds,8-Spades,10-Hearts,0.3,0.4,0.7,0.5,false
Jack-Spades,King-Clubs,10-Clubs,4-Diamonds,9-Spades,0.3,0.4,0.7,0.5,false
Ace-Spades,10-Hearts,8-Clubs,2-Diamonds,5-Clubs,0.3,0.4,0.7,0.5,true
9-Hearts,Ace-Spades,6-Diamonds,4-Spades,10-Diamonds,0.4,0.5,false
8-Diamonds,8-Spades,6-Diamonds,5-Clubs,Jack-Spades,0.3,0.75,0.7,0.5,true
Ace-Clubs,Queen-Spades,8-Clubs,Ace-Hearts,Ace-Spades,0.3,0.4,0.7,0.2,true
Queen-Diamonds,9-Spades,4-Diamonds,Ace-Hearts,7-Hearts,0.4,0.9,0.5,0.1,false
10-Clubs,5-Clubs,4-Diamonds,3-Clubs,7-Hearts,0.4,0.9,0.5,0.2,true
King-Hearts,8-Diamonds,10-Clubs,Jack-Clubs,Ace-Diamonds,0.4,0.9,0.5,0.1,false
Jack-Clubs,9-Spades,King-Hearts,7-Clubs,Ace-Spades,0.4,0.9,0.5,0.2,false
6-Hearts,Jack-Diamonds,Ace-Clubs,10-Diamonds,4-Diamonds,0.4,0.9,0.5,0.2,false
3-Clubs,Ace-Clubs,7-Clubs,3-Diamonds,10-Hearts,0.75,0.5,false
5-Clubs,Ace-Clubs,8-Spades,6-Diamonds,7-Hearts,0.4,0.5,false
4-Diamonds,Jack-Diamonds,Queen-Diamonds,9-Clubs,3-Diamonds,0.4,0.9,0.5,0.1,true
King-Clubs,6-Hearts,6-Spades,6-Diamonds,4-Clubs,0.4,0.9,0.5,0.1,true
2-Clubs,King-Clubs,3-Clubs,2-Spades,5-Clubs,0.4,0.9,0.75,0.5,0.2,0.5,false
Ace-Spades,5-Clubs,8-Hearts,10-Clubs,Ace-Diamonds,0.4,0.9,0.75,0.5,0.1,0.5,true
6-Clubs,King-Hearts,8-Clubs,9-Hearts,3-Spades,0.9,0.2,false
King-Spades,King-Clubs,Ace-Spades,2-Diamonds,6-Clubs,0.75,0.5,true
7-Hearts,3-Hearts,8-Clubs,7-Clubs,6-Spades,0.4,0.9,0.5,0.2,false
Jack-Diamonds,King-Hearts,9-Diamonds,Ace-Hearts,3-Clubs,0.3,0.4,0.7,0.5,false
King-Diamonds,4-Clubs,6-Clubs,King-Spades,6-Hearts,0.3,0.4,0.9,0.7,0.5,0.1,false
Jack-Spades,5-Spades,4-Diamonds,6-Diamonds,2-Diamonds,0.3,0.7,false
Ace-Spades,King-Diamonds,6-Hearts,King-Spades,3-Hearts,0.4,0.75,0.5,0.5,false
Ace-Diamonds,Jack-Clubs,3-Diamonds,King-Clubs,Queen-Clubs,0.3,0.4,0.7,0.5,true
9-Spades,Ace-Spades,8-Diamonds,4-Hearts,7-Clubs,0.3,0.7,false
Queen-Hearts,10-Diamonds,5-Clubs,10-Spades,4-Spades,0.3,0.4,0.7,0.5,true
9-Diamonds,King-Hearts,8-Hearts,2-Spades,5-Hearts,0.4,0.75,0.5,0.5,false
Queen-Hearts,Queen-Diamonds,King-Clubs,6-Hearts,Queen-Clubs,0.3,0.4,0.4,0.7,0.5,0.2,true
10-Hearts,Jack-Spades,3-Clubs,Ace-Spades,King-Spades,0.3,0.4,0.4,0.7,0.5,0.2,false
Queen-Clubs,Jack-Spades,8-Clubs,Queen-Hearts,Jack-Hearts,0.3,0.7,true
6-Clubs,10-Clubs,6-Spades,10-Spades,9-Hearts,0.75,0.5,true
Queen-Diamonds,King-Diamonds,8-Hearts,9-Hearts,10-Diamonds,0.75,0.5,true
King-Spades,5-Hearts,King-Diamonds,8-Hearts,King-Hearts,0.3,0.4,0.9,0.75,0.7,0.2,0.2,0.5,true
Queen-Clubs,Jack-Spades,King-Hearts,2-Spades,3-Hearts,0.4,0.5,false
Jack-Hearts,7-Hearts,5-Diamonds,6-Diamonds,King-Hearts,0.3,0.4,0.7,0.5,false
3-Clubs,King-Clubs,Queen-Spades,10-Clubs,7-Hearts,0.4,0.5,true
Queen-Hearts,7-Spades,2-Diamonds,8-Spades,King-Clubs,0.3,0.4,0.4,0.7,0.5,0.2,false
6-Hearts,King-Hearts,2-Clubs,5-Hearts,3-Clubs,0.3,0.75,0.7,0.5,true
King-Hearts,King-Clubs,Queen-Spades,10-Diamonds,Ace-Clubs,0.9,0.4,0.1,0.2,false
Ace-Clubs,Jack-Clubs,9-Spades,Ace-Spades,9-Hearts,0.75,0.5,true
10-Diamonds,Queen-Hearts,6-Spades,King-Spades,5-Clubs,0.3,0.4,0.7,0.5,false
10-Spades,Queen-Clubs,2-Spades,8-Clubs,2-Clubs,0.3,0.7,false
8-Diamonds,9-Diamonds,Jack-Clubs,King-Hearts,3-Hearts,0.4,0.5,false
Ace-Clubs,10-Hearts,King-Diamonds,8-Clubs,4-Hearts,0.3,0.7,false
3-Spades,6-Spades,9-Spades,7-Clubs,8-Spades,0.3,0.4,0.4,0.7,0.5,0.2,false
10-Hearts,King-Diamonds,6-Diamonds,7-Hearts,King-Clubs,0.4,0.5,true
King-Diamonds,9-Clubs,Queen-Diamonds,2-Diamonds,4-Spades,0.4,0.5,false
Jack-Clubs,Queen-Diamonds,King-Spades,King-Diamonds,5-Clubs,0.3,0.4,0.7,0.5,true
7-Clubs,Ace-Clubs,3-Clubs,4-Diamonds,8-Spades,0.3,0.7,false
9-Diamonds,Ace-Hearts,King-Spades,7-Diamonds,10-Clubs,0.3,0.4,0.7,0.5,false
Queen-Clubs,6-Hearts,9-Diamonds,8-Diamonds,Ace-Spades,0.3,0.75,0.7,0.5,true
Ace-Clubs,Ace-Spades,8-Clubs,6-Hearts,8-Spades,0.3,0.4,0.4,0.7,0.5,0.2,false
7-Spades,Ace-Spades,4-Clubs,5-Clubs,Jack-Spades,0.3,0.7,true
King-Spades,6-Spades,9-Clubs,8-Hearts,Jack-Hearts,0.4,0.4,0.5,0.2,false
Jack-Diamonds,Jack-Spades,Jack-Hearts,9-Spades,Jack-Clubs,0.4,0.2,false
Jack-Clubs,6-Clubs,Ace-Hearts,Queen-Diamonds,5-Hearts,0.3,0.4,0.9,0.7,0.5,0.1,false
Queen-Hearts,10-Spades,9-Clubs,Ace-Spades,Ace-Hearts,0.3,0.4,0.7,0.5,false
6-Hearts,6-Clubs,8-Hearts,Jack-Diamonds,2-Hearts,0.3,0.4,0.4,0.7,0.5,0.2,true
Queen-Spades,Ace-Hearts,6-Clubs,5-Hearts,7-Diamonds,0.3,0.4,0.7,0.2,true
10-Spades,8-Spades,7-Clubs,5-Hearts,Queen-Clubs,0.3,0.75,0.7,0.5,false
6-Spades,Queen-Spades,Jack-Hearts,Queen-Diamonds,10-Clubs,0.3,0.4,0.7,0.2,false
9-Clubs,8-Diamonds,Queen-Hearts,Jack-Diamonds,6-Hearts,0.4,0.4,0.75,0.5,0.2,0.5,true
Ace-Hearts,6-Clubs,10-Hearts,Ace-Diamonds,2-Hearts,0.4,0.4,0.5,0.2,true
10-Hearts,Queen-Diamonds,Queen-Hearts,6-Clubs,8-Diamonds,0.3,0.7,true
King-Spades,10-Diamonds,Queen-Clubs,6-Hearts,6-Clubs,0.3,0.7,true
6-Clubs,Queen-Clubs,3-Diamonds,Queen-Hearts,Queen-Spades,0.3,0.7,true
5-Diamonds,Ace-Diamonds,4-Diamonds,King-Diamonds,6-Clubs,0.3,0.4,0.7,0.2,false
King-Diamonds,6-Diamonds,King-Clubs,Queen-Hearts,5-Hearts,0.3,0.7,true
King-Diamonds,Jack-Hearts,2-Diamonds,3-Hearts,4-Diamonds,0.3,0.4,0.7,0.2,true
Jack-Clubs,King-Spades,Ace-Clubs,Queen-Hearts,Ace-Spades,0.3,0.4,0.7,0.2,false
Jack-Spades,Jack-Hearts,7-Diamonds,King-Hearts,5-Diamonds,0.3,0.4,0.7,0.2,false
Ace-Spades,3-Spades,2-Spades,Jack-Clubs,Jack-Spades,0.3,0.4,0.9,0.7,0.2,0.1,false
Ace-Clubs,8-Hearts,9-Clubs,3-Spades,4-Clubs,0.3,0.75,0.7,0.5,false
Ace-Hearts,King-Clubs,King-Diamonds,Jack-Spades,Ace-Diamonds,0.3,0.7,true
Ace-Clubs,9-Diamonds,Jack-Diamonds,Jack-Clubs,7-Hearts,0.3,0.4,0.4,0.7,0.5,0.2,false
Ace-Hearts,9-Hearts,10-Hearts,Ace-Diamonds,2-Hearts,0.75,0.5,false
King-Clubs,9-Clubs,Queen-Spades,King-Spades,5-Diamonds,0.4,0.4,0.5,0.2,true
7-Clubs,10-Hearts,6-Hearts,4-Hearts,9-Diamonds,0.3,0.4,0.4,0.75,0.7,0.5,0.2,0.5,false
8-Diamonds,10-Hearts,Ace-Clubs,7-Diamonds,5-Clubs,0.3,0.4,0.4,0.75,0.7,0.5,0.2,0.5,false
Queen-Spades,7-Spades,Ace-Hearts,2-Hearts,9-Spades,0.3,0.7,true
10-Clubs,10-Hearts,Jack-Spades,9-Hearts,4-Clubs,0.4,0.5,true
3-Hearts,King-Hearts,7-Clubs,3-Clubs,8-Clubs,0.4,0.75,0.5,0.5,false
8-Diamonds,Ace-Spades,3-Clubs,Jack-Clubs,5-Clubs,0.3,0.75,0.7,0.5,false
Queen-Spades,Queen-Clubs,4-Hearts,6-Diamonds,7-Diamonds,0.3,0.9,0.7,0.1,false
Ace-Diamonds,Jack-Diamonds,10-Hearts,2-Diamonds,Jack-Clubs,0.4,0.5,true
Jack-Hearts,Ace-Diamonds,6-Spades,Queen-Diamonds,9-Hearts,0.4,0.5,false
Queen-Clubs,King-Clubs,10-Diamonds,Queen-Hearts,Jack-Hearts,0.3,0.7,false
9-Diamonds,King-Diamonds,2-Spades,5-Spades,7-Hearts,0.4,0.5,false
Ace-Diamonds,10-Spades,Ace-Hearts,4-Spades,6-Diamonds,0.3,0.75,0.7,0.5,true
10-Spades,10-Clubs,10-Hearts,6-Clubs,Ace-Diamonds,0.3,0.7,true
Queen-Spades,9-Diamonds,8-Diamonds,Queen-Diamonds,Ace-Diamonds,0.3,0.9,0.4,0.7,0.1,0.2,true
Jack-Diamonds,6-Clubs,3-Diamonds,Queen-Hearts,2-Diamonds,0.4,0.4,0.5,0.2,false
10-Hearts,9-Hearts,9-Clubs,Ace-Hearts,3-Diamonds,0.3,0.7,true
King-Spades,5-Spades,10-Hearts,King-Diamonds,Ace-Clubs,0.3,0.4,0.7,0.2,false
10-Diamonds,Queen-Clubs,Jack-Clubs,9-Diamonds,9-Hearts,0.3,0.4,0.7,0.2,false
8-Clubs,8-Hearts,Ace-Spades,9-Diamonds,Ace-Clubs,0.4,0.75,0.2,0.5,true
7-Diamonds,9-Diamonds,Ace-Clubs,Jack-Spades,7-Clubs,0.4,0.5,false
Ace-Spades,8-Diamonds,King-Hearts,Queen-Clubs,3-Clubs,0.3,0.7,false
9-Hearts,Queen-Hearts,3-Hearts,7-Spades,8-Spades,0.3,0.4,0.7,0.2,true
9-Hearts,5-Hearts,6-Hearts,3-Diamonds,Ace-Spades,0.3,0.4,0.4,0.75,0.7,0.5,0.2,0.5,false
Ace-Spades,Jack-Spades,2-Clubs,7-Hearts,10-Spades,0.3,0.4,0.7,0.5,true
Queen-Hearts,Jack-Hearts,6-Clubs,5-Diamonds,5-Spades,0.3,0.4,0.4,0.75,0.7,0.5,0.2,0.5,false
Queen-Diamonds,King-Clubs,Ace-Clubs,6-Clubs,3-Hearts,0.4,0.5,true
Jack-Clubs,10-Clubs,4-Diamonds,3-Diamonds,6-Clubs,0.4,0.5,true
Ace-Diamonds,8-Hearts,Ace-Hearts,2-Clubs,4-Hearts,0.4,0.75,0.5,0.5,false
Ace-Spades,Ace-Hearts,4-Diamonds,King-Spades,5-Clubs,0.4,0.5,true
9-Diamonds,Ace-Clubs,2-Hearts,3-Diamonds,Queen-Hearts,0.3,0.4,0.75,0.7,0.5,0.5,true
9-Spades,7-Spades,5-Hearts,5-Clubs,10-Spades,0.3,0.75,0.7,0.5,false
King-Diamonds,8-Hearts,6-Diamonds,3-Spades,Ace-Spades,0.3,0.9,0.4,0.75,0.7,0.1,0.2,0.5,false
Ace-Diamonds,8-Diamonds,9-Clubs,2-Hearts,King-Clubs,0.4,0.9,0.5,0.2,false
8-Hearts,8-Clubs,10-Hearts,5-Spades,7-Spades,0.4,0.4,0.5,0.2,false
10-Clubs,10-Diamonds,Jack-Diamonds,4-Spades,Queen-Diamonds,0.3,0.7,true
Queen-Hearts,10-Clubs,9-Diamonds,Jack-Spades,8-Hearts,0.75,0.5,false
Ace-Clubs,Jack-Diamonds,5-Diamonds,5-Spades,9-Clubs,0.4,0.4,0.5,0.2,false
7-Spades,King-Spades,6-Diamonds,6-Clubs,7-Hearts,0.3,0.7,true
Ace-Clubs,8-Diamonds,King-Diamonds,7-Hearts,Jack-Hearts,0.4,0.75,0.2,0.5,false
King-Diamonds,Queen-Spades,6-Diamonds,9-Clubs,Queen-Hearts,0.3,0.4,0.7,0.5,true
Ace-Diamonds,8-Spades,8-Clubs,9-Spades,2-Clubs,0.3,0.4,0.4,0.75,0.7,0.5,0.2,0.5,true
Ace-Clubs,King-Diamonds,9-Hearts,Queen-Hearts,8-Hearts,0.4,0.4,0.5,0.2,false
6-Clubs,Jack-Clubs,7-Hearts,2-Spades,King-Hearts,0.3,0.7,false
Queen-Diamonds,King-Spades,8-Hearts,7-Hearts,Ace-Hearts,0.4,0.5,true
Ace-Hearts,10-Clubs,8-Diamonds,Ace-Diamonds,King-Hearts,0.4,0.5,false
Ace-Clubs,4-Diamonds,10-Clubs,8-Hearts,7-Clubs,0.3,0.4,0.9,0.7,0.5,0.2,false
Queen-Hearts,Jack-Spades,9-Diamonds,Ace-Spades,6-Diamonds,0.3,0.4,0.7,0.2,false
9-Hearts,Ace-Hearts,4-Spades,King-Hearts,Ace-Clubs,0.4,0.5,false
Queen-Clubs,10-Diamonds,2-Spades,King-Clubs,3-Hearts,0.3,0.75,0.7,0.5,false
Queen-Spades,King-Hearts,Ace-Spades,4-Clubs,9-Spades,0.3,0.7,false
Jack-Hearts,Queen-Clubs,8-Clubs,Ace-Hearts,9-Clubs,0.3,0.4,0.7,0.2,false
8-Spades,Jack-Spades,10-Clubs,Queen-Spades,2-Diamonds,0.4,0.4,0.5,0.2,false
Ace-Clubs,Jack-Clubs,10-Hearts,9-Diamonds,6-Spades,0.3,0.4,0.7,0.2,true
Jack-Diamonds,Ace-Diamonds,6-Spades,Queen-Hearts,Ace-Spades,0.75,0.5,true
8-Clubs,Queen-Clubs,3-Spades,Ace-Clubs,Ace-Hearts,0.3,0.4,0.7,0.2,false
10-Hearts,9-Hearts,4-Clubs,4-Spades,Ace-Diamonds,0.4,0.2,false
9-Spades,7-Spades,10-Clubs,7-Clubs,Queen-Diamonds,0.4,0.2,true
Ace-Clubs,2-Clubs,Queen-Clubs,6-Hearts,3-Spades,0.3,0.7,false
10-Diamonds,6-Diamonds,3-Clubs,8-Clubs,Queen-Hearts,0.3,0.4,0.7,0.2,false
King-Clubs,Jack-Clubs,6-Clubs,2-Diamonds,3-Clubs,0.3,0.7,true
Ace-Clubs,Ace-Spades,4-Spades,8-Spades,King-Clubs,0.75,0.5,true
Jack-Clubs,King-Clubs,Queen-Hearts,8-Clubs,6-Diamonds,0.3,0.7,false
10-Clubs,Ace-Clubs,3-Clubs,2-Diamonds,6-Clubs,0.4,0.2,true
3-Spades,King-Spades,10-Spades,6-Clubs,10-Diamonds,0.3,0.4,0.4,0.7,0.5,0.2,false
10-Diamonds,King-Spades,4-Spades,Jack-Diamonds,King-Diamonds,0.4,0.2,true
Ace-Hearts,9-Spades,7-Clubs,King-Clubs,Queen-Hearts,0.3,0.7,true
10-Spades,10-Clubs,5-Clubs,4-Spades,King-Spades,0.3,0.7,true
8-Hearts,10-Hearts,Ace-Clubs,3-Hearts,Queen-Diamonds,0.75,0.5,false
10-Spades,Ace-Diamonds,8-Diamonds,7-Clubs,8-Clubs,0.75,0.5,true
